name,date,stars,comment
RYryannUS•1 review,"Aug 10, 2025",0,"greatgreat and shi yeah they cheap w good clothesAugust 10, 2025"
EBERICKA BOYDUS•2 reviews,"Aug 10, 2025",0,"Return items cost 4.99 per item not per orderI purchased several things for my vacation. Most of it didn't fit . I referred to the chart but it wasn't accurate. I was disappointed to find out that I had to pay 4.99 per item to return them. I almost started to keep them but realized I would be putting more money in to alternate it. So items the pants fit but not the to an vice versa. I have only been ordering more items online due to the shortage of items in the stores. So I think I need not to order from your site 4.99 adds up . Most other sites will at least give you 30 days on most items. I did get some cute vacation PJ two a little large but I do love themAugust 10, 2025"
IDIWALE destinyNG•1 review,"Aug 10, 2025",0,"I have been trying to order and it…I have been trying to order and it keeps telling me order canceled August 10, 2025"
EWElora WrightUS•1 review,"Aug 10, 2025",0,"Love shopping with fashion nova always…Love shopping with fashion nova always has beautiful clothes August 10, 2025"
TMTyra MayUS•1 review,"Aug 10, 2025",0,"Fashion Nova never disappointsFashion Nova never disappoints. I love the fabric. It fits true to size. August 10, 2025"
CHC HarrisUS•2 reviews,"Aug 10, 2025",0,"Items removed too quicklyItems removed too quickly. Also, would be great if free shipping started at $50.August 10, 2025"
ANAngelUS•1 review,"Aug 10, 2025",0,"I had to pay for shipping on an item…I had to pay for shipping on an item canceled that’s still in stock August 10, 2025"
DCDarlene CharlesUS•1 review,"Aug 10, 2025",0,"I pay shipping for 0ne day shipping  but it's coming on Tuesday  19 dollars for nothing pay shipping for 0ne day but coming  on Tuesday. That isn't fair 19.dollars for what.August 10, 2025"
MBMalcolm BrownUS•1 review,"Aug 10, 2025",0,"Good Deals❗️August 10, 2025"
FNFashion NovaVG•1 review,"Aug 10, 2025",0,"Good quality cloths expecially jeansAugust 10, 2025"
ALALUS•1 review,"Aug 10, 2025",0,"Great prices and clothes.August 10, 2025"
FRFelicia RichardsonUS•1 review,"Aug 10, 2025",0,"I love everything about Fashion Nova!August 10, 2025"
ABAnnie BellUS•1 review,"Aug 10, 2025",0,"The sizes run small but I eventually…The sizes run small but I eventually get rightAugust 10, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"goodcute clothes easy to shopAugust 10, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"Over all good appAugust 10, 2025"
CGCharmaine GuyUS•2 reviews,"Aug 10, 2025",0,"I love the material.I love the material. August 10, 2025"
BJBjUS•2 reviews,"Aug 10, 2025",0,"Great Clothing options I’ve been shopping here for myself with Fashion Nova men for every vacation and it always have what I’m looking for I’m able to match my sneakers everytime and this time I’m rocking the Travis Scott 1 lows Velvet brown and A Ma Manire 4s and we are ready to vacation August 10, 2025"
RVRocio VicenteUS•1 review,"Aug 10, 2025",0,"Excellent thy have good communication…Excellent thy have good communication by email and help you in anything you need August 10, 2025"
KLKarlene leahingCA•1 review,"Aug 10, 2025",0,"Always on time👍🏽👍🏽👍🏽August 10, 2025"
MSMarija SataiteGB•2 reviews,"Aug 10, 2025",0,"The worst customer service I have ever seenThe customer service is terrible, if you have a problem with the delivery or with the items it is impossible to get through the customer service as they are ignoring you in plain sight. If you need a resolution with your item or a refund you can dream on as it will never happen. It’s like a bot working for customer service, there’s no real people to solve the issues. I loved buying clothes of here but it’s not worth it as they robbing people in broad daylight. I would recommend NOT to buy anything of here August 9, 2025Unprompted review"
AGAsheika GoulbourneKY•1 review,"Aug 10, 2025",0,"Prices reasonable and affordableAugust 10, 2025"
PAPhebe AjerohCA•1 review,"Aug 10, 2025",0,"I didn't get some items I ordered and…I didn't get some items I ordered and the gift card they gave me was $50 less than the total amount spent. I tried to contact someone but to no avail.August 10, 2025"
LOlondonlovesmeUS•5 reviews,"Aug 10, 2025",0,"I just love Fashion Nova you guys are…I just love Fashion Nova you guys are truly the it style💯August 10, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"I love fashion nova so many cute…I love fashion nova so many cute outfits and I love being cute so 100/100August 10, 2025"
K.K.ceUS•1 review,"Aug 10, 2025",0,"Love fashion novaLove fashion nova August 10, 2025"
SDSonia DeleonUS•3 reviews,"Aug 10, 2025",0,"Unsatisfied customerI don’t agree with store credit for returnsAugust 10, 2025"
SBShan BarrettUS•4 reviews,"Aug 10, 2025",0,"Love Fashion NovaShopping with Fashion Nova is always great. Cute clothes, great fashion. Shipping is good.August 10, 2025"
FNFashion NovaCA•1 review,"Aug 10, 2025",0,"Fantastic It's amazing experience shopping as well.Cheap, It's amazing experience shopping as well. Cheap, affordable, great quality, closing trending fashion. I love it.affordable, great quality, closing trending fashion.I love itAugust 10, 2025"
KLKayla LeeUS•1 review,"Aug 10, 2025",0,"Cute dressFast checkout August 10, 2025"
KWKaila WashingtonUS•1 review,"Aug 10, 2025",0,"10/10 would recommend10/10 would recommend August 10, 2025"
FRFranciscoMX•1 review,"Aug 10, 2025",0,"Goooooood GooooooooodAugust 9, 2025"
TDTenia DecuireUS•1 review,"Aug 10, 2025",0,"I love the way there’s such a wide…I love the way there’s such a wide variety of selections different styles. All of my clothes are from fashion nova is the easiest way to shop for me because I work all the time and I will highly recommend it to others. The sizing is spot on the reviews are always helpful and I really enjoy Ordering from the site. I also feel like I never have to make many returns and if there ever is any problems. They are really quick with resolving it and making sure that their customers are happy.August 9, 2025"
MIMimiCA•1 review,"Aug 10, 2025",0,"A MUST SHOPPING APP!!i love ordering clothes from there and as a plus size and tall woman it’s convenient to shop here cause it can be expensive to order clothes from other places so i recommend fashion nova!August 10, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"Love it and I can’t wait to continue…Love it and I can’t wait to continue shopping August 10, 2025"
LILindaAU•2 reviews,"Aug 10, 2025",0,"Ease of use of website.August 10, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"When I put my discount in the price…When I put my discount in the price went back up like a scam.August 8, 2025"
VCVictoria CorderoMX•1 review,"Aug 10, 2025",0,"My first time in FNI love that I can find most of their clothes in my size. My only issue was paying with my credit card. But now I'm truly excited to get my purchase.August 9, 2025"
NWNicole WilhelmUS•1 review,"Aug 10, 2025",0,"Return Policy is TrashI do not like the fact that I only got a store credit when I needed to return items in my order. I would have been much more convenient if my money was returned to me being that I was dissatisfied with some of my order.August 7, 2025"
DFD'Andrea FrancisBS•1 review,"Aug 10, 2025",0,"The awesome sales and smooth…The awesome sales and smooth transactions!August 8, 2025"
YDYacinez DialloCA•1 review,"Aug 10, 2025",0,"GoodVery good and simple August 9, 2025"
JAJayUS•1 review,"Aug 10, 2025",0,"Favorite place to shopAugust 8, 2025"
FFFontay FranklinUS•1 review,"Aug 10, 2025",0,"I dislike that I’m compelled to return…I dislike that I’m compelled to return and purchase items using a store credit instead of a full refund. Additionally, the measurements on the website are inaccurate, which means that if the items don’t fit, I’ll have to return and purchase something else, hoping that it fits perfectly. August 6, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"Fashion Nova comes in clutch every…Fashion Nova comes in clutch every time. I can count on them for fast shipping as well! I always find something to buy off their site. August 1, 2025"
ILIngrid L GonzalezUS•1 review,"Aug 10, 2025",0,"Very great always cute outfit and great…Very great always cute outfit and great price always I always get cute clothes August 3, 2025"
IMImariUS•1 review,"Aug 10, 2025",0,"Found exactly what I was looking forFound exactly what I was looking for August 8, 2025"
TWTiffany WilliamsUS•1 review,"Aug 10, 2025",0,"Fast delivery and excellent service.Fast delivery and excellent service. July 27, 2025"
CHChalaeUS•2 reviews,"Aug 10, 2025",0,"I love fashion novaI love fashion nova, they always have the best deals and I always get my packages on time August 9, 2025"
KWkaylen williamsUS•1 review,"Aug 10, 2025",0,"idk just greatAugust 9, 2025"
RGRamona GeresUS•1 review,"Aug 10, 2025",0,"Love te clothesAugust 9, 2025"
ASAndrely SantanaUS•1 review,"Aug 10, 2025",0,"I love fashion novaI love fashion nova August 9, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"Easy to use on your phoneEasy to use on your phone August 9, 2025"
FNFashion Nov is goodUS•1 review,"Aug 10, 2025",0,"I like fashion novI love it and you my favorite August 9, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"Awesomeeee clothsssAwesomeeee clothsss August 9, 2025"
TLTai LattaUS•1 review,"Aug 10, 2025",0,"I always have a great experience with…I always have a great experience with fashion nova August 9, 2025"
HAHermess AwunduCA•1 review,"Aug 10, 2025",0,"My experience it’s about the quality of…My experience it’s about the quality of the stuff fashion nova they are the best with the quality August 9, 2025"
DHDanyale HankersonUS•1 review,"Aug 10, 2025",0,"Shopping made easyShopping made easy August 9, 2025"
TDTanga DavenportUS•1 review,"Aug 10, 2025",0,"I didn't have a problemI didn't have a problem August 9, 2025"
LSLatasha shelbuUS•1 review,"Aug 10, 2025",0,"Very great pricesAugust 9, 2025"
JLJesince ligondeUS•1 review,"Aug 10, 2025",0,"picture reviews would be niceAugust 9, 2025"
SLSephora lajeunesseUS•1 review,"Aug 10, 2025",0,"on time shippingon time shipping, great quality, beautiful clothes August 9, 2025"
YNyoudley noelUS•1 review,"Aug 10, 2025",0,"GoodFashion nova est magnique magazine August 9, 2025"
LLLatrease LouisUS•1 review,"Aug 10, 2025",0,"Love love love 💕Love love love 💕 August 9, 2025"
BOBOUGBBYUS•2 reviews,"Aug 10, 2025",0,"New Customer This my new app to shop. Love itAugust 9, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"GreatGreat! I will always support fashion nova clothing and etcAugust 9, 2025"
TAtoni allenUS•1 review,"Aug 10, 2025",0,"The prices when a sale is on are…The prices when a sale is on are amazing!!!August 9, 2025"
DCDynastie CasonUS•1 review,"Aug 10, 2025",0,"Love fashion nova ! Always such a cute fit when a picked ! August 9, 2025"
TWToriAnne WallaceUS•1 review,"Aug 10, 2025",0,"Best place to shopBest place to shop, I don’t shop nowhere else but here.August 9, 2025"
SHShannon HughCA•1 review,"Aug 10, 2025",0,"Very horrible processing my visa card…Very horrible processing my visa card and charges for shipping on two items plus charges taxes also is very ridiculous August 9, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"sale on cool jacketsale on cool jacket. i love jackets August 9, 2025"
JGJuliann GrantUS•2 reviews,"Aug 10, 2025",0,"I found all i neededI found all i neededAugust 9, 2025"
Rachael WatsonUS•2 reviews,"Aug 10, 2025",0,"It's giving baddie 😍 Easy and fast checkout. Plus trendy items that look great. Love it! I will always shop with FN 😍August 9, 2025"
FNFashion NovaUS•1 review,"Aug 10, 2025",0,"I’ve lost my order twice now and I am…I’ve lost my order twice now and I am pretty upset at the fact that I don’t know how it got lost and where the carrier went because when I track my Order it just disappears August 9, 2025"
ASAnya ScottUS•4 reviews,"Aug 10, 2025",0,"True to sizeTrue to size August 9, 2025"
LALAUS•1 review,"Aug 10, 2025",0,"Great fashion and excellent delivery…Great fashion and excellent delivery timeframe...luv this store!August 9, 2025"
KPKenyatta PrestonUS•1 review,"Aug 10, 2025",0,"It's always easy to shop for my birthdayIt's always easy to shop for my birthday August 9, 2025"
CACarlaUS•2 reviews,"Aug 10, 2025",0,"No coupon code and no free shippingNo coupon code and no free shipping.  Not a fanAugust 9, 2025"
GJGloria JonesUS•1 review,"Aug 10, 2025",0,"Fast shipping of you itemsAugust 9, 2025"
SHShaniyaUS•3 reviews,"Aug 10, 2025",0,"Good website to order fromAugust 9, 2025"
CSciera senegalUS•1 review,"Aug 10, 2025",0,"They have the best quality of clothesThey have the best quality of clothes. Never had a problem with fashion nova August 9, 2025"
