name,stars,comment
Butterfly,4,"احتمالا زیاد به این فکر کردیم که اگه تو یه نقطه از زندگیمون تصمیم متفاوتی گرفته بودیم الان زندگیمون چه شکلی بود...
ایده کتاب جالب بود. سفر به دنیاهای موازی و زندگی کردن زندگی هایی که میتونستن زندگی واقعی ما باشن اگه تصمیم های متفاوتی گرفته بودیم ولی به هر دلیلی انتخاب ما نبودن
شخصیت اصلی کتاب زنی به اسم نورا در زندگی اش با حسرت های زیادی درگیره و با رفتن به کتابخونه نیمه شب، جایی که میتونه با انتخاب هر کتاب به یه دنیای موازی بره و زندگی جدیدی رو تجربه کنه، سعی میکنه حسرتهای زندگی اش دو بر طرف کنه.
من خیلی داستانش رو دوست داشتم! درواقع کتاب داره بهت میفهمونه که توی هر بازه زمانی از زندگیت وقتی با عقلت یه تصمیم میگیری، داری سعی میکنی بهترین کاری رو که از دستت بر میاد انجام بدی! چه درست باشه چه غلط... و باید عواقب تصمیماتی رو که میگیری رو هم بپذیری.
شاید معنی زندگی و قشنگیش به همین تصمیمات اشتباهیه که میگیریم! اصلا ما به کمک همین اشتباهاته که ساخته میشیم پس خودمونو با تمام نقص‌ها و اشتباهاتمون باید بپذیریم💜"
Rachel Mah,2,"متن کتاب اونقدری برام کشش نداشت و از یه جایی به بعد دیگه تجربه زندگی های مختلف نورا رو پراکنده میخوندم و ازشون رد میشدم
درواقع اول و آخر کتاب برام مهمتر بود و یه جورایی میدونستم تو بقیه ی متن چیز خاصی رو از دست نمیدم
در کل پیام اصلی کتاب رو دوست داشتم
بنظرم تاثیری که رو خواننده اش میزاره به مراتب بیشتر از کتابای انگیزشیه"
کاربر ۲۸۹۲۳۶۵,3,راستش به نظرم همه کسایی که مثل من دچار افسردگی هستن دنبال معجزه هستن. خواندن این کتاب شاید برای همین بسیار پر طرفدار شده. ولی بزارید صادقانه بگم کتاب پر از شعار هست. شما فقط شعار میبیند، نه همدردی وجود داره و نه حتی راه حلی. صرفا شعار محض. از اونایی که صد دفعه تو شبکه چهار میگن ولی کسی نمیبینه. داستان پردازی و به خصوص پایان بندی کتاب ضعیفه. البته ترجمه خوبه.
سعیده,5,بیشتر شبیه فیلم های انگلیسی بود اولش ک یاد هری پاتر افتادم اما در کل خوب و تعمل برانکیز بود با امپزه های دینی هم تناسب داشت مقدار رنج و غصه بین همه ادم ها یکسان تقسیم شده
n nana12,5,واقعا لذت بردم از خوندن این کتاب .
فاطمی پور,4,"به نظر من کتاب خوبی بود برای خیلی از ماها که فکر می‌کنیم اگه توی موقعیت و شرایط دیگه ای بودیم خوشحال تر بودیم
به نظرم بهترین کار اینکه به خدا اطمینان کنیم و همین زندگی رو به بهترین نحو زنگی کنیم
بهترین خودمون باشیم
قبول کنیم
کسایی که با چیزهای کوچیک خوشحال میشن بیشتر خوشحالن."
kimia,5,فکر کنم زندگی شخصیت اصلی این داستان به زندگیه خیلی از ماها شباهت داره برای همین خوندنش حس خوبی داره و انگار داری به زندگیه خودت نگاه میکنی حتما توصیه میکنم بخونید
شاهین,4,"در ابتدا باید بگم دلم نمیخواست این کتاب تموم بشه .
اما کتاب هاهم مث همه زندگی ها ،اتفاقات ، کارها
تموم میشن و از اونا حس و خاطراتی ب جا میمونه ک میتونن تو بالا و پایین های ک ب وجود میاد کمکمون کنن تا بیشترین حد ارامش ، بهترین رفتار و انجام بدیم دوستان :اگ حس میکنین ک تو زندگی تصمیمات اشتباهی گرفتین ، حسرت کارهای کرده و نکرده ای میخورن و برای اونها از تنایج عالی تو ذهنتون تصاویری ساختین ک هر روز دارن اذیتتون میکنن و رشته افکار و افسار زندگیتونو ازتون گرفتن پیشنهاد میکنم این کتابو مطالعه کنین چون ب ارامش ذهنیتون خیلی کمک میکنه و واقعیتهای زندگی ک از اونها غافل هستین رو بهتون نشون میده ."
رها,4,"به عنوان کسی که یه سال پیش میخواست خودکشغ کنه ولی هنوز اینجاست می‌تونستم احساس بهبودش رو حس کنم و همینطور ناراحتی و افسردگی عمیقش رو
اما با وجود ایده جذاب احساس میکنم نقض هایی هم داشت می‌تونست از پتانسیل اش استفاده بهتری کنه و داستان هیجان انگیز تر باشه ولی با این حال هنوزم کتاب خیلی عالی برای خوندنه
مخصوصا اگه فکر میکنی اگه فلان کار رو میکردم خوشبخت خوشبخت خوشبخت بودم ! :)"
کاربر 4773041,4,"کتاب خوبی بود برای کسایی که میگن حیف شد که فلان کارو نکردیم.....
ولی جذابیت کمی داشت"
saghi,5,"اوایل این کتاب ، دقیقا شبیه زندگیِ پر از افسردگی و بی انگیزگی این چند سال اخیر من بود ...
اما بعد از اون ،در اون کتابخانه ی نیمه شب ،من همراه با نورا زندگی های مختلف تجربه کردم...
اونقدر این کتاب قشنگ بود که من شاید ساعتها بی وقفه این کتاب رو میخوندم و حتی گاهی به جای نورا زندگی ها رو تجربه میکردم و یکی یکی حسرت هام رو از کتاب حسرت ها پاک میکردم گاهی به جای نورا به دیلنِ مهربون لبخند میزدم و گاهی وجود اَش را در یکی از زندگی ها تحسین میکردم و حتی گاهی من به جای نورا قربون صدقه ی مالی میرفتم ...
در اصل الان نمیدونم چطور بگم ،اما دقیقا در اواخر کتاب بود که به یاد تجربه ی خودکشی خودم افتادم و همون لحظه بود که من هم مثل نورا پشیمون شدم و فهمیدم که به قول نورا باید ماند و زندگی کرد و سرزمین بایر وجودمان را آباد کرد ...:)"
سمانه انصاف جو,5,"چقدر خوب بود
چقدر چسبید تو این شرایط😍"
Dream,3,موضوع جالبی داشت ولی خیلی کند پیش میرفت
reyhaneh,5,این کتاب با موضوع بی نظیرش کمک خواهد کرد همه آنچه از سر گذرانده اید را دوباره مرور کنید و با دیدی نو، زندگی جدیدی آغاز کنید. زندگی که در آن همه ی رنج ها قابل احترام و روزمرگی ، دوست داشتنی باشد.
kimia kalhori,5,"""کتابخانه نیمه شب""
کتاب زیبایی بود و سرشار از محتوا و مهمتر از آن من به خواندنش نیاز داشتم و زمان مناسبی بود؛
برای من خیال پرداز ناراضی از زندگی فرصت خوبی بود تا یاد بگیرم کمتر خودم را در خیال پردازی های بی سر و ته م در زندگی های مختلف غرق کنم؛ جای حسرت خوردن، سعی کنم از جبرِ زندگی ام لذت ببرم؛ گذشته رو به جز تجربه هایش به دست فراموشی بسپارم و بیاموزم که همچنان وقت برای آموختن ، تصمیم گرفتن ، تغییر کردن و زندگی کردن باقی است؛"
کاربر ۴۴۶۳۹۸۲,5,یکی از بهترین رمان هایی که خواندم
z,4,این کتاب داستانی داره درباره امید و ناامیدی و به شکل جذابی روایت شده، حتما بخونید
کاربر ۲۳۶۴۲۸۴,5,بسیار زیبا. داستان آنقدر جذاب و گیرا بود که طی دو روز تمومش کردم. مدتها بود زمانی انقدر جذبم نکرده بود. آموزنده و زیبا
